fecha;Nemotecnico;Precio cierre;Precio maximo;Precio promedio ponderado;Precio minimo;Variacion absoluta;Variacion porcentual;Cantidad;Volumen;;;;;;;;;;;;
2024-10-10;CORFICOLCF;13,300.00;13,300.00;12,917.65;12,740.00;600;4,72;118,865.00;1,535,456,440.00;;;;;;;;;;;;
2024-10-11;CORFICOLCF;13,400.00;13,520.00;13,289.25;12,360.00;100;0,75;79,999.00;1,063,126,320.00;;;;;;;;;;;;
2024-10-15;CORFICOLCF;13,240.00;13,700.00;13,529.91;13,000.00;-160;-1,19;184,491.00;2,496,146,520.00;;;;;;;;;;;;
2024-10-16;CORFICOLCF;13,800.00;13,800.00;13,636.47;13,420.00;560;4,23;74,494.00;1,015,834,900.00;;;;;;;;;;;;
2024-10-17;CORFICOLCF;13,940.00;13,940.00;13,756.33;13,720.00;140;1,01;111,754.00;1,537,325,360.00;;;;;;;;;;;;
2024-10-18;CORFICOLCF;14,520.00;14,700.00;14,514.51;13,920.00;580;4,16;152,232.00;2,209,572,860.00;;;;;;;;;;;;
2024-10-21;CORFICOLCF;14,440.00;14,860.00;14,528.46;14,420.00;-80;-0,55;43,430.00;630,971,100.00;;;;;;;;;;;;
2024-10-22;CORFICOLCF;14,400.00;14,520.00;14,438.16;14,400.00;-40;-0,28;16,821.00;242,864,360.00;;;;;;;;;;;;
2024-10-23;CORFICOLCF;14,200.00;14,420.00;14,274.62;14,200.00;-200;-1,39;52,848.00;754,384,940.00;;;;;;;;;;;;
2024-10-24;CORFICOLCF;14,100.00;14,120.00;14,113.91;14,100.00;-100;-0,7;3,959.00;55,876,980.00;;;;;;;;;;;;
2024-10-25;CORFICOLCF;14,100.00;14,100.00;14,100.94;14,100.00;0;;12,508.00;176,374,500.00;;;;;;;;;;;;
2024-10-28;CORFICOLCF;14,480.00;14,500.00;14,382.83;14,200.00;380;2,7;26,901.00;386,912,500.00;;;;;;;;;;;;
2024-10-29;CORFICOLCF;14,700.00;14,700.00;14,599.83;14,460.00;220;1,52;45,684.00;666,978,540.00;;;;;;;;;;;;
2024-10-30;CORFICOLCF;14,960.00;14,980.00;14,795.79;14,460.00;260;1,77;130,816.00;1,935,526,020.00;;;;;;;;;;;;
2024-10-31;CORFICOLCF;15,080.00;15,260.00;15,100.04;14,960.00;120;0,8;243,148.00;3,671,544,500.00;;;;;;;;;;;;
2024-11-01;CORFICOLCF;15,200.00;15,200.00;15,104.19;15,000.00;120;0,8;18,245.00;275,575,980.00;;;;;;;;;;;;
2024-11-05;CORFICOLCF;15,460.00;15,480.00;15,415.92;15,240.00;260;1,71;129,254.00;1,992,569,600.00;;;;;;;;;;;;
2024-11-06;CORFICOLCF;15,300.00;15,420.00;15,287.11;15,200.00;-160;-1,03;65,689.00;1,004,194,680.00;;;;;;;;;;;;
2024-11-07;CORFICOLCF;15,300.00;15,320.00;15,208.46;15,100.00;0;0;112,263.00;1,707,347,400.00;;;;;;;;;;;;
2024-11-08;CORFICOLCF;15,300.00;15,300.00;15,269.52;15,160.00;0;0;54,097.00;826,035,360.00;;;;;;;;;;;;
2024-11-12;CORFICOLCF;15,500.00;15,500.00;15,421.46;15,300.00;200;1,31;50,611.00;780,495,560.00;;;;;;;;;;;;
2024-11-13;CORFICOLCF;15,300.00;15,500.00;15,394.86;15,300.00;-200;-1,29;90,488.00;1,393,049,860.00;;;;;;;;;;;;
2024-11-14;CORFICOLCF;15,500.00;15,520.00;15,203.96;14,800.00;200;1,31;107,060.00;1,627,736,200.00;;;;;;;;;;;;
2024-11-15;CORFICOLCF;15,500.00;15,500.00;15,431.19;15,080.00;0;0;82,170.00;1,267,980,760.00;;;;;;;;;;;;
2024-11-18;CORFICOLCF;15,500.00;15,500.00;15,414.36;15,300.00;0;0;59,907.00;923,428,140.00;;;;;;;;;;;;
2024-11-19;CORFICOLCF;15,540.00;15,580.00;15,485.77;15,340.00;40;0,26;125,735.00;1,947,103,880.00;;;;;;;;;;;;
2024-11-20;CORFICOLCF;15,740.00;15,740.00;15,670.22;15,500.00;200;1,29;89,962.00;1,409,724,040.00;;;;;;;;;;;;
2024-11-21;CORFICOLCF;15,600.00;15,740.00;15,626.51;15,600.00;-140;-0,89;24,981.00;390,365,940.00;;;;;;;;;;;;
2024-11-22;CORFICOLCF;15,600.00;15,600.00;15,595.89;15,540.00;0;0;126,751.00;1,976,794,640.00;;;;;;;;;;;;
2024-11-25;CORFICOLCF;15,400.00;15,620.00;15,406.66;15,400.00;-200;-1,28;1,255,306.00;19,340,074,020.00;;;;;;;;;;;;
2024-11-26;CORFICOLCF;15,560.00;15,560.00;15,519.41;15,480.00;160;1,04;4,726.00;73,344,720.00;;;;;;;;;;;;
2024-11-27;CORFICOLCF;15,400.00;15,560.00;15,406.52;15,400.00;-160;-1,03;90,956.00;1,401,315,080.00;;;;;;;;;;;;
2024-11-28;CORFICOLCF;15,400.00;15,420.00;15,406.36;15,400.00;0;0;32,116.00;494,790,780.00;;;;;;;;;;;;
2024-11-29;CORFICOLCF;15,400.00;15,500.00;15,401.81;15,400.00;0;0;104,505.00;1,609,566,520.00;;;;;;;;;;;;
2024-12-02;CORFICOLCF;15,480.00;15,540.00;15,399.73;15,300.00;80;0,52;148,723.00;2,290,294,040.00;;;;;;;;;;;;
2024-12-03;CORFICOLCF;15,420.00;15,500.00;15,444.38;15,400.00;-60;-0,39;13,798.00;213,101,620.00;;;;;;;;;;;;
2024-12-04;CORFICOLCF;15,400.00;15,420.00;15,373.62;15,340.00;-20;-0,13;22,265.00;342,293,660.00;;;;;;;;;;;;
2024-12-05;CORFICOLCF;15,340.00;15,560.00;15,387.96;15,340.00;-60;-0,39;72,112.00;1,109,656,240.00;;;;;;;;;;;;
2024-12-06;CORFICOLCF;15,540.00;15,540.00;15,417.69;15,360.00;200;1,3;24,881.00;383,607,660.00;;;;;;;;;;;;
2024-12-09;CORFICOLCF;15,520.00;15,520.00;15,441.85;15,400.00;-20;-0,13;32,673.00;504,531,580.00;;;;;;;;;;;;
2024-12-10;CORFICOLCF;15,400.00;15,560.00;15,416.09;15,340.00;-120;-0,77;105,336.00;1,623,869,480.00;;;;;;;;;;;;
2024-12-11;CORFICOLCF;15,400.00;15,400.00;15,368.69;15,340.00;0;0;18,197.00;279,664,020.00;;;;;;;;;;;;
2024-12-12;CORFICOLCF;15,400.00;15,400.00;15,394.54;15,400.00;0;;13,456.00;207,148,900.00;;;;;;;;;;;;
2024-12-13;CORFICOLCF;15,500.00;15,500.00;15,422.99;15,400.00;100;0,65;33,978.00;524,042,500.00;;;;;;;;;;;;
2024-12-16;CORFICOLCF;15,400.00;15,500.00;15,418.93;15,400.00;-100;-0,65;10,853.00;167,341,600.00;;;;;;;;;;;;
2024-12-17;CORFICOLCF;15,300.00;15,400.00;15,384.20;15,300.00;-100;-0,65;16,212.00;249,408,660.00;;;;;;;;;;;;
2024-12-18;CORFICOLCF;15,320.00;15,320.00;15,320.18;15,320.00;20;0,13;7,050.00;108,007,240.00;;;;;;;;;;;;
2024-12-19;CORFICOLCF;15,200.00;15,300.00;15,108.72;14,800.00;-120;-0,78;104,162.00;1,573,754,520.00;;;;;;;;;;;;
2024-12-20;CORFICOLCF;14,540.00;15,080.00;14,763.09;14,500.00;-660;-4,34;59,976.00;885,431,360.00;;;;;;;;;;;;
2024-12-23;CORFICOLCF;14,600.00;14,840.00;14,666.18;14,560.00;60;0,41;26,755.00;392,393,680.00;;;;;;;;;;;;
2024-12-24;CORFICOLCF;14,600.00;;14,560.00;;;;250.00;3,640,000.00;;;;;;;;;;;;
2024-12-26;CORFICOLCF;14,600.00;14,600.00;14,600.06;14,600.00;0;;1,712.00;24,995,300.00;;;;;;;;;;;;
2024-12-27;CORFICOLCF;15,000.00;15,160.00;14,918.98;14,620.00;400;2,74;15,817.00;235,973,560.00;;;;;;;;;;;;
2024-12-30;CORFICOLCF;14,680.00;15,000.00;14,810.09;14,680.00;-320;-2,13;17,084.00;253,015,660.00;;;;;;;;;;;;
2024-01-02;CORFICOLCF;13,840.00;13,920.00;13,507.58;13,240.00;340.00;2,52;8,229.00;111,153,840.00;;;;;;;;;;;;
2024-01-03;CORFICOLCF;13,700.00;13,840.00;13,686.96;13,520.00;-140.00;-1,01;18,496.00;253,154,040.00;;;;;;;;;;;;
2024-01-04;CORFICOLCF;14,480.00;14,500.00;14,278.15;13,980.00;780.00;5,69;47,241.00;674,514,020.00;;;;;;;;;;;;
2024-01-05;CORFICOLCF;15,080.00;15,080.00;14,804.85;14,500.00;600.00;4,14;64,029.00;947,939,880.00;;;;;;;;;;;;
2024-01-09;CORFICOLCF;16,080.00;16,080.00;15,722.35;14,980.00;1,000.00;6,63;45,073.00;708,653,680.00;;;;;;;;;;;;
2024-01-10;CORFICOLCF;16,640.00;16,800.00;16,672.52;16,480.00;560.00;3,48;26,880.00;448,157,400.00;;;;;;;;;;;;
2024-01-11;CORFICOLCF;16,480.00;16,480.00;16,440.30;16,320.00;-160.00;-0,96;20,493.00;336,911,100.00;;;;;;;;;;;;
2024-01-12;CORFICOLCF;16,920.00;16,920.00;16,598.30;16,300.00;440.00;2,67;66,034.00;1,096,051,840.00;;;;;;;;;;;;
2024-01-15;CORFICOLCF;16,940.00;16,940.00;16,889.17;16,940.00;20.00;0,12;2,677.00;45,212,300.00;;;;;;;;;;;;
2024-01-16;CORFICOLCF;17,000.00;17,240.00;16,982.40;16,780.00;60.00;0,35;160,370.00;2,723,467,100.00;;;;;;;;;;;;
2024-01-17;CORFICOLCF;16,140.00;16,440.00;16,317.83;16,140.00;-860.00;-5,06;21,524.00;351,225,040.00;;;;;;;;;;;;
2024-01-18;CORFICOLCF;15,840.00;16,260.00;16,039.08;15,840.00;-300.00;-1,86;94,697.00;1,518,852,460.00;;;;;;;;;;;;
2024-01-19;CORFICOLCF;16,100.00;16,100.00;15,941.64;15,840.00;260.00;1,64;15,516.00;247,350,520.00;;;;;;;;;;;;
2024-01-22;CORFICOLCF;16,440.00;16,440.00;15,911.58;15,620.00;340.00;2,11;28,181.00;448,404,320.00;;;;;;;;;;;;
2024-01-23;CORFICOLCF;16,120.00;16,400.00;16,222.28;16,120.00;-320.00;-1,95;107,247.00;1,739,791,380.00;;;;;;;;;;;;
2024-01-24;CORFICOLCF;15,980.00;16,100.00;15,902.14;15,720.00;-140.00;-0,87;16,338.00;259,809,120.00;;;;;;;;;;;;
2024-01-25;CORFICOLCF;16,080.00;16,080.00;15,990.51;15,820.00;100.00;0,63;54,597.00;873,033,860.00;;;;;;;;;;;;
2024-01-26;CORFICOLCF;16,160.00;16,340.00;16,324.52;16,160.00;80.00;0,5;61,761.00;1,008,218,460.00;;;;;;;;;;;;
2024-01-29;CORFICOLCF;16,480.00;16,480.00;16,397.18;16,380.00;320.00;1,98;3,543.00;58,095,200.00;;;;;;;;;;;;
2024-01-30;CORFICOLCF;16,500.00;16,500.00;16,481.06;16,400.00;20.00;0,12;24,805.00;408,812,640.00;;;;;;;;;;;;
2024-01-31;CORFICOLCF;16,500.00;16,500.00;16,447.44;16,280.00;0.00;0;13,642.00;224,375,920.00;;;;;;;;;;;;
2024-02-01;CORFICOLCF;16,300.00;16,500.00;16,412.43;16,300.00;-200.00;-1,21;7,334.00;120,368,740.00;;;;;;;;;;;;
2024-02-02;CORFICOLCF;16,300.00;16,300.00;16,247.46;16,100.00;0.00;0;5,609.00;91,132,020.00;;;;;;;;;;;;
2024-02-05;CORFICOLCF;16,300.00;16,300.00;16,297.05;16,300.00;0.00;;3,769.00;61,423,600.00;;;;;;;;;;;;
2024-02-06;CORFICOLCF;16,200.00;16,200.00;16,151.31;16,200.00;-100.00;-0,61;1,376.00;22,224,200.00;;;;;;;;;;;;
2024-02-07;CORFICOLCF;16,200.00;16,200.00;16,199.89;16,200.00;0.00;;35,699.00;578,320,020.00;;;;;;;;;;;;
2024-02-08;CORFICOLCF;16,000.00;16,640.00;16,258.02;16,000.00;-200.00;-1,23;29,149.00;473,905,020.00;;;;;;;;;;;;
2024-02-09;CORFICOLCF;15,340.00;16,060.00;15,926.19;15,340.00;-660.00;-4,12;127,721.00;2,034,108,460.00;;;;;;;;;;;;
2024-02-12;CORFICOLCF;15,200.00;15,360.00;15,250.09;15,200.00;-140.00;-0,91;21,672.00;330,499,900.00;;;;;;;;;;;;
2024-02-13;CORFICOLCF;15,420.00;15,420.00;15,341.15;15,220.00;220.00;1,45;10,838.00;166,267,360.00;;;;;;;;;;;;
2024-02-14;CORFICOLCF;14,840.00;15,360.00;14,950.64;14,840.00;-580.00;-3,76;16,973.00;253,757,220.00;;;;;;;;;;;;
2024-02-15;CORFICOLCF;14,820.00;15,100.00;14,976.87;14,820.00;-20.00;-0,13;16,803.00;251,656,420.00;;;;;;;;;;;;
2024-02-16;CORFICOLCF;15,000.00;15,280.00;14,999.52;14,800.00;180.00;1,21;28,313.00;424,681,480.00;;;;;;;;;;;;
2024-02-19;CORFICOLCF;14,920.00;14,920.00;14,852.28;14,920.00;-80.00;-0,53;2,160.00;32,080,920.00;;;;;;;;;;;;
2024-02-20;CORFICOLCF;14,780.00;14,780.00;14,540.57;14,420.00;-140.00;-0,94;7,598.00;110,479,260.00;;;;;;;;;;;;
2024-02-21;CORFICOLCF;14,660.00;14,780.00;14,570.28;14,400.00;-120.00;-0,81;49,452.00;720,529,400.00;;;;;;;;;;;;
2024-02-22;CORFICOLCF;14,160.00;14,720.00;14,367.88;14,160.00;-500.00;-3,41;51,636.00;741,899,840.00;;;;;;;;;;;;
2024-02-23;CORFICOLCF;14,420.00;14,440.00;14,406.31;14,160.00;260.00;1,84;19,594.00;282,277,220.00;;;;;;;;;;;;
2024-02-26;CORFICOLCF;14,500.00;14,500.00;14,379.72;14,140.00;80.00;0,55;13,744.00;197,634,820.00;;;;;;;;;;;;
2024-02-27;CORFICOLCF;14,600.00;14,600.00;14,528.74;14,500.00;100.00;0,69;15,681.00;227,825,160.00;;;;;;;;;;;;
2024-02-28;CORFICOLCF;14,540.00;14,820.00;14,587.07;14,520.00;-60.00;-0,41;10,268.00;149,780,040.00;;;;;;;;;;;;
2024-02-29;CORFICOLCF;14,000.00;14,600.00;14,213.69;14,000.00;-540.00;-3,71;67,244.00;955,785,500.00;;;;;;;;;;;;
2024-03-01;CORFICOLCF;14,300.00;14,680.00;14,451.14;14,300.00;300.00;2,14;124,488.00;1,798,993,480.00;;;;;;;;;;;;
2024-03-04;CORFICOLCF;14,540.00;14,580.00;14,396.24;14,280.00;240.00;1,68;222,818.00;3,207,740,520.00;;;;;;;;;;;;
2024-03-05;CORFICOLCF;14,460.00;14,500.00;14,399.02;14,180.00;-80.00;-0,55;117,789.00;1,696,045,900.00;;;;;;;;;;;;
2024-03-06;CORFICOLCF;14,260.00;14,380.00;14,297.78;14,220.00;-200.00;-1,38;71,921.00;1,028,310,380.00;;;;;;;;;;;;
2024-03-07;CORFICOLCF;14,200.00;14,260.00;14,120.00;14,040.00;-60.00;-0,42;105,276.00;1,486,497,520.00;;;;;;;;;;;;
2024-03-08;CORFICOLCF;13,900.00;14,180.00;13,933.45;13,700.00;-300.00;-2,11;146,002.00;2,034,311,520.00;;;;;;;;;;;;
2024-03-11;CORFICOLCF;13,860.00;13,900.00;13,858.45;13,860.00;-40.00;-0,29;20,053.00;277,903,540.00;;;;;;;;;;;;
2024-03-12;CORFICOLCF;13,640.00;13,800.00;13,679.47;13,600.00;-220.00;-1,59;13,247.00;181,211,920.00;;;;;;;;;;;;
2024-03-13;CORFICOLCF;13,480.00;13,600.00;13,508.05;13,480.00;-160.00;-1,17;10,725.00;144,873,820.00;;;;;;;;;;;;
2024-03-14;CORFICOLCF;13,200.00;13,300.00;13,244.71;13,200.00;-280.00;-2,08;9,867.00;130,685,560.00;;;;;;;;;;;;
2024-03-15;CORFICOLCF;13,040.00;13,100.00;13,040.50;13,000.00;-160.00;-1,21;135,828.00;1,771,264,380.00;;;;;;;;;;;;
2024-03-18;CORFICOLCF;13,900.00;13,900.00;13,458.55;13,200.00;860.00;6,6;62,695.00;843,783,760.00;;;;;;;;;;;;
2024-03-19;CORFICOLCF;13,800.00;13,860.00;13,736.88;13,340.00;-100.00;-0,72;12,359.00;169,774,100.00;;;;;;;;;;;;
2024-03-20;CORFICOLCF;13,280.00;13,720.00;13,504.23;13,280.00;-520.00;-3,77;15,429.00;208,356,780.00;;;;;;;;;;;;
2024-03-21;CORFICOLCF;13,480.00;13,480.00;13,307.06;13,220.00;200.00;1,51;17,454.00;232,261,400.00;;;;;;;;;;;;
2024-03-22;CORFICOLCF;13,540.00;13,540.00;13,420.27;13,300.00;60.00;0,45;45,699.00;613,293,000.00;;;;;;;;;;;;
2024-03-26;CORFICOLCF;13,280.00;13,360.00;13,320.19;13,280.00;-260.00;-1,92;36,144.00;481,445,100.00;;;;;;;;;;;;
2024-03-27;CORFICOLCF;13,300.00;13,320.00;13,308.83;13,300.00;20.00;0,15;7,203.00;95,863,480.00;;;;;;;;;;;;
2024-04-01;CORFICOLCF;13,900.00;13,900.00;13,663.41;13,400.00;600.00;4,51;36,921.00;504,466,740.00;;;;;;;;;;;;
2024-04-02;CORFICOLCF;13,660.00;14,080.00;13,812.52;13,660.00;-240.00;-1,73;68,495.00;946,088,800.00;;;;;;;;;;;;
2024-04-03;CORFICOLCF;13,620.00;13,860.00;13,633.59;13,520.00;-40.00;-0,29;73,043.00;995,838,580.00;;;;;;;;;;;;
2024-04-04;CORFICOLCF;14,300.00;14,300.00;13,916.80;13,620.00;680.00;4,99;45,191.00;628,913,940.00;;;;;;;;;;;;
2024-04-05;CORFICOLCF;14,500.00;14,500.00;14,268.82;13,900.00;200.00;1,4;129,177.00;1,843,202,880.00;;;;;;;;;;;;
2024-04-08;CORFICOLCF;15,400.00;15,400.00;14,951.86;14,620.00;900.00;6,21;276,043.00;4,127,357,380.00;;;;;;;;;;;;
2024-04-09;CORFICOLCF;16,080.00;16,300.00;16,003.02;15,380.00;680.00;4,42;110,741.00;1,772,190,220.00;;;;;;;;;;;;
2024-04-10;CORFICOLCF;16,100.00;16,180.00;15,901.52;15,720.00;20.00;0,12;143,496.00;2,281,804,420.00;;;;;;;;;;;;
2024-04-11;CORFICOLCF;15,960.00;16,200.00;15,965.32;15,900.00;-140.00;-0,87;515,539.00;8,230,746,640.00;;;;;;;;;;;;
2024-04-12;CORFICOLCF;16,060.00;16,100.00;15,886.59;15,720.00;100.00;0,63;300,283.00;4,770,472,880.00;;;;;;;;;;;;
2024-04-15;CORFICOLCF;15,940.00;15,940.00;15,760.80;15,500.00;-120.00;-0,75;25,686.00;404,831,960.00;;;;;;;;;;;;
2024-04-16;CORFICOLCF;15,320.00;15,440.00;15,427.69;15,320.00;-620.00;-3,89;27,636.00;426,359,540.00;;;;;;;;;;;;
2024-04-17;CORFICOLCF;14,840.00;15,580.00;14,918.14;14,600.00;-480.00;-3,13;112,386.00;1,676,590,140.00;;;;;;;;;;;;
2024-04-18;CORFICOLCF;14,700.00;15,300.00;14,842.36;14,700.00;-140.00;-0,94;105,207.00;1,561,519,980.00;;;;;;;;;;;;
2024-04-19;CORFICOLCF;15,160.00;15,160.00;14,822.03;14,700.00;460.00;3,13;95,486.00;1,415,296,480.00;;;;;;;;;;;;
2024-04-22;CORFICOLCF;15,000.00;15,300.00;15,033.80;15,000.00;-160.00;-1,06;162,395.00;2,441,414,440.00;;;;;;;;;;;;
2024-04-23;CORFICOLCF;15,120.00;15,200.00;15,150.34;15,000.00;120.00;0,8;33,971.00;514,672,260.00;;;;;;;;;;;;
2024-04-24;CORFICOLCF;14,700.00;15,020.00;14,895.60;14,700.00;-420.00;-2,78;179,543.00;2,674,400,640.00;;;;;;;;;;;;
2024-04-25;CORFICOLCF;14,500.00;14,700.00;14,526.71;14,500.00;-200.00;-1,36;79,444.00;1,154,059,760.00;;;;;;;;;;;;
2024-04-26;CORFICOLCF;14,900.00;14,900.00;14,827.59;14,740.00;400.00;2,76;81,288.00;1,205,304,940.00;;;;;;;;;;;;
2024-04-29;CORFICOLCF;15,040.00;15,180.00;15,023.21;14,900.00;140.00;0,94;71,728.00;1,077,584,640.00;;;;;;;;;;;;
2024-04-30;CORFICOLCF;14,800.00;15,080.00;14,915.02;14,800.00;-240.00;-1,6;31,115.00;464,080,720.00;;;;;;;;;;;;
2024-05-02;CORFICOLCF;14,780.00;15,000.00;14,811.32;14,760.00;-20.00;-0,14;51,651.00;765,019,740.00;;;;;;;;;;;;
2024-05-03;CORFICOLCF;14,800.00;14,800.00;14,786.91;14,700.00;20.00;0,14;78,665.00;1,163,212,120.00;;;;;;;;;;;;
2024-05-06;CORFICOLCF;14,800.00;14,880.00;14,802.01;14,780.00;0.00;0;82,394.00;1,219,596,640.00;;;;;;;;;;;;
2024-05-07;CORFICOLCF;14,800.00;14,860.00;14,799.42;14,760.00;0.00;0;69,401.00;1,027,094,240.00;;;;;;;;;;;;
2024-05-08;CORFICOLCF;14,800.00;14,900.00;14,822.69;14,700.00;0.00;0;36,226.00;536,966,940.00;;;;;;;;;;;;
2024-05-09;CORFICOLCF;14,800.00;14,960.00;14,831.45;14,800.00;0.00;0;406,594.00;6,030,377,600.00;;;;;;;;;;;;
2024-05-10;CORFICOLCF;14,900.00;14,960.00;14,869.74;14,720.00;100.00;0,68;107,304.00;1,595,582,180.00;;;;;;;;;;;;
2024-05-14;CORFICOLCF;15,000.00;15,000.00;14,989.21;14,880.00;100.00;0,67;87,804.00;1,316,112,240.00;;;;;;;;;;;;
2024-05-15;CORFICOLCF;15,260.00;15,260.00;15,153.35;15,000.00;260.00;1,73;109,928.00;1,665,777,560.00;;;;;;;;;;;;
2024-05-16;CORFICOLCF;15,500.00;15,500.00;15,317.51;15,160.00;240.00;1,57;119,065.00;1,823,779,560.00;;;;;;;;;;;;
2024-05-17;CORFICOLCF;15,900.00;15,900.00;15,693.76;15,500.00;400.00;2,58;409,120.00;6,420,632,200.00;;;;;;;;;;;;
2024-05-20;CORFICOLCF;16,200.00;16,300.00;16,157.69;15,960.00;300.00;1,89;244,740.00;3,954,432,980.00;;;;;;;;;;;;
2024-05-21;CORFICOLCF;15,860.00;16,200.00;16,008.70;15,800.00;-340.00;-2,1;54,474.00;872,058,060.00;;;;;;;;;;;;
2024-05-22;CORFICOLCF;15,760.00;15,760.00;15,753.93;15,520.00;-100.00;-0,63;392,217.00;6,178,959,580.00;;;;;;;;;;;;
2024-05-23;CORFICOLCF;15,320.00;15,660.00;15,532.84;15,320.00;-440.00;-2,79;22,241.00;345,465,820.00;;;;;;;;;;;;
2024-05-24;CORFICOLCF;15,320.00;15,320.00;15,239.20;15,000.00;0.00;0;37,959.00;578,464,780.00;;;;;;;;;;;;
2024-05-27;CORFICOLCF;15,620.00;15,620.00;15,581.36;15,400.00;300.00;1,96;10,025.00;156,203,120.00;;;;;;;;;;;;
2024-05-28;CORFICOLCF;15,960.00;15,960.00;15,777.01;15,640.00;340.00;2,18;18,290.00;288,561,440.00;;;;;;;;;;;;
2024-05-29;CORFICOLCF;15,780.00;15,780.00;15,663.90;15,500.00;-180.00;-1,13;12,005.00;188,045,160.00;;;;;;;;;;;;
2024-05-30;CORFICOLCF;15,400.00;15,420.00;15,400.93;15,400.00;-380.00;-2,41;48,222.00;742,663,500.00;;;;;;;;;;;;
2024-05-31;CORFICOLCF;15,020.00;15,620.00;15,041.85;15,020.00;-380.00;-2,47;250,104.00;3,762,027,780.00;;;;;;;;;;;;
2024-06-04;CORFICOLCF;15,120.00;15,420.00;15,199.71;15,120.00;100.00;0,67;17,207.00;261,541,400.00;;;;;;;;;;;;
2024-06-05;CORFICOLCF;15,200.00;15,200.00;15,106.04;15,060.00;80.00;0,53;83,013.00;1,253,997,880.00;;;;;;;;;;;;
2024-06-06;CORFICOLCF;15,060.00;15,140.00;15,071.06;14,980.00;-140.00;-0,92;114,510.00;1,725,786,700.00;;;;;;;;;;;;
2024-06-07;CORFICOLCF;15,200.00;15,200.00;15,073.02;15,000.00;140.00;0,93;18,011.00;271,480,140.00;;;;;;;;;;;;
2024-06-11;CORFICOLCF;14,800.00;14,980.00;14,957.35;14,780.00;-400.00;-2,63;53,002.00;792,769,220.00;;;;;;;;;;;;
2024-06-12;CORFICOLCF;14,600.00;14,800.00;14,707.72;14,600.00;-200.00;-1,35;38,627.00;568,115,180.00;;;;;;;;;;;;
2024-06-13;CORFICOLCF;14,780.00;14,780.00;14,623.47;14,500.00;180.00;1,23;32,063.00;468,872,180.00;;;;;;;;;;;;
2024-06-14;CORFICOLCF;14,420.00;14,560.00;14,227.18;14,000.00;-360.00;-2,44;30,669.00;436,333,380.00;;;;;;;;;;;;
2024-06-17;CORFICOLCF;14,200.00;14,500.00;14,395.87;14,200.00;-220.00;-1,53;18,162.00;261,457,800.00;;;;;;;;;;;;
2024-06-18;CORFICOLCF;14,200.00;14,200.00;14,183.47;14,100.00;0.00;0;46,303.00;656,737,140.00;;;;;;;;;;;;
2024-06-19;CORFICOLCF;14,000.00;14,260.00;14,072.47;13,980.00;-200.00;-1,41;53,359.00;750,893,080.00;;;;;;;;;;;;
2024-06-20;CORFICOLCF;14,120.00;14,180.00;14,119.85;14,100.00;120.00;0,86;60,048.00;847,868,680.00;;;;;;;;;;;;
2024-06-21;CORFICOLCF;14,040.00;14,220.00;14,126.77;14,040.00;-80.00;-0,57;49,586.00;700,490,240.00;;;;;;;;;;;;
2024-06-24;CORFICOLCF;14,100.00;14,200.00;14,111.17;14,100.00;60.00;0,43;33,552.00;473,457,820.00;;;;;;;;;;;;
2024-06-25;CORFICOLCF;14,000.00;14,120.00;14,095.01;14,000.00;-100.00;-0,71;35,191.00;496,017,620.00;;;;;;;;;;;;
2024-06-26;CORFICOLCF;14,260.00;14,260.00;14,221.57;14,000.00;260.00;1,86;46,745.00;664,787,340.00;;;;;;;;;;;;
2024-06-27;CORFICOLCF;14,100.00;14,260.00;14,143.82;14,100.00;-160.00;-1,12;15,094.00;213,486,840.00;;;;;;;;;;;;
2024-06-28;CORFICOLCF;14,260.00;14,260.00;14,176.00;14,100.00;160.00;1,13;19,988.00;283,349,920.00;;;;;;;;;;;;
2023-07-04;CORFICOLCF;15,000.00;15,000.00;14,946.71;15,000.00;150.00;1,01;956.00;14,289,050.00;;;;;;;;;;;;
2023-07-05;CORFICOLCF;14,810.00;14,810.00;14,798.67;14,810.00;-190.00;-1,27;3,447.00;51,011,030.00;;;;;;;;;;;;
2023-07-06;CORFICOLCF;14,880.00;14,880.00;14,707.72;14,650.00;70.00;0,47;34,147.00;502,224,560.00;;;;;;;;;;;;
2023-07-07;CORFICOLCF;15,000.00;15,000.00;14,959.00;14,960.00;120.00;0,81;7,436.00;111,235,120.00;;;;;;;;;;;;
2023-07-10;CORFICOLCF;14,980.00;14,980.00;14,772.03;14,650.00;-20.00;-0,13;3,190.00;47,122,780.00;;;;;;;;;;;;
2023-07-11;CORFICOLCF;15,600.00;15,600.00;15,319.35;15,000.00;620.00;4,14;61,592.00;943,549,360.00;;;;;;;;;;;;
2023-07-12;CORFICOLCF;15,840.00;15,950.00;15,825.84;15,600.00;240.00;1,54;13,562.00;214,630,030.00;;;;;;;;;;;;
2023-07-13;CORFICOLCF;15,760.00;15,900.00;15,802.97;15,700.00;-80.00;-0,51;26,472.00;418,336,200.00;;;;;;;;;;;;
2023-07-14;CORFICOLCF;15,470.00;15,760.00;15,599.58;15,470.00;-290.00;-1,84;18,079.00;282,024,740.00;;;;;;;;;;;;
2023-07-17;CORFICOLCF;15,110.00;15,600.00;15,421.80;15,070.00;-360.00;-2,33;5,021.00;77,432,870.00;;;;;;;;;;;;
2023-07-18;CORFICOLCF;15,300.00;15,300.00;15,298.24;15,300.00;190.00;1,26;6,659.00;101,870,950.00;;;;;;;;;;;;
